1621006500,1.9,1.9,1.9,1.9,36.84211,1
1621006560,1.9,1.9,1.9,1.9,60.11026957,3
1621006680,1.9,1.9,1.9,1.9,63.58434639,1
1621006740,1.9,1.9,1.9,1.9,205.58434639,2
1621006920,1.89,1.89,1.89,1.89,10.02,1
1621006980,1.85,1.85,1.85,1.85,5,1
1621007040,1.85,1.85,1.85,1.85,10.02003505,1
1621007100,1.836,1.836,1.8,1.8,95.88750241,4
1621007160,1.8,1.8,1.799,1.799,57.73260828,4
1621007220,1.799,1.799,1.664,1.734,176.07873473,18
1621007520,1.734,1.734,1.734,1.734,25.6060028,2
1621008000,1.751,1.768,1.751,1.768,312,3
1621008360,1.746,1.746,1.635,1.733,5028.063,20
1621009080,1.733,1.767,1.733,1.767,2E+1,3
1621009140,1.767,1.792,1.767,1.792,549.55623,3
1621009200,1.788,1.788,1.788,1.788,2.5E+3,1
1621009260,1.784,1.784,1.784,1.784,4E+1,1
1621009500,1.762,1.762,1.745,1.745,10.02534856,2
1621009620,1.745,1.745,1.695,1.695,556.07079998,7
1621009740,1.732,1.747,1.732,1.747,56.481,2
1621010100,1.746,1.746,1.746,1.746,5.64273,1
1621010640,1.723,1.723,1.723,1.723,5E+1,1
1621010700,1.723,1.723,1.723,1.723,65.74475,1
1621010760,1.723,1.723,1.723,1.723,41.67321,1
1621011180,1.739,1.739,1.739,1.739,8.6306099,1
1621011420,1.735,1.735,1.735,1.735,393.64403728,1
1621011480,1.734,1.734,1.734,1.734,14.65961018,1
1621011960,1.739,1.739,1.739,1.739,567.19727,1
1621012380,1.739,1.739,1.739,1.739,16,2
1621013760,1.748,1.748,1.748,1.748,2E+2,1
1621014540,1.749,1.765,1.749,1.765,28.0007,2
1621014600,1.766,1.797,1.766,1.797,44.11139,3
1621014660,1.797,1.797,1.797,1.797,243.44485289,2
1621014780,1.798,1.798,1.798,1.798,2E+1,1
1621015020,1.762,1.762,1.762,1.762,10.02000283,1
1621015500,1.783,1.79,1.783,1.79,54.8648,2
1621015560,1.79,1.79,1.79,1.79,55.04031,1
1621016160,1.789,1.789,1.789,1.789,67.61203011,1
1621016820,1.789,1.789,1.789,1.789,1.10142,1
1621016880,1.762,1.762,1.76,1.76,2E+2,5
1621016940,1.76,1.76,1.76,1.76,120.74,2
1621017300,1.778,1.778,1.778,1.778,68.05277698,1
1621017540,1.778,1.778,1.778,1.778,5E+1,1
1621017720,1.761,1.761,1.76,1.76,482.37457858,3
1621017780,1.76,1.778,1.76,1.778,42.61122603,2
1621017840,1.778,1.778,1.778,1.778,78.19679227,2
1621018020,1.778,1.778,1.778,1.778,2E+3,1
1621018080,1.778,1.779,1.778,1.779,538.1646299,2
1621018200,1.778,1.778,1.778,1.778,160.55298053,2
1621018260,1.778,1.778,1.778,1.778,290.35755846,12
1621018380,1.778,1.778,1.778,1.778,60.28530175,2
1621018440,1.779,1.779,1.779,1.779,30.38422599,2
1621018620,1.778,1.778,1.778,1.778,207.55599,3
1621018680,1.778,1.778,1.778,1.778,148.82184189,4
1621018740,1.778,1.778,1.778,1.778,101.59149751,2
1621018800,1.778,1.778,1.778,1.778,32.60164,1
1621018860,1.778,1.778,1.778,1.778,243.87713467,5
1621018920,1.778,1.778,1.778,1.778,9.99395135,1
1621019040,1.778,1.778,1.778,1.778,33.1565,1
1621019160,1.778,1.778,1.778,1.778,17.24791,1
1621019220,1.778,1.778,1.778,1.778,268.21492682,2
1621019280,1.778,1.778,1.778,1.778,149.23263105,1
1621019580,1.746,1.746,1.746,1.746,1662.1,1
1621019640,1.746,1.746,1.746,1.746,5807.3164857,7
1621019820,1.778,1.778,1.778,1.778,34.06162,1
1621020180,1.746,1.746,1.746,1.746,3397.92547754,3
1621020240,1.745,1.778,1.729,1.778,3814.73639559,6
1621020300,1.746,1.746,1.746,1.746,1820.4410888,5
1621020360,1.778,1.778,1.778,1.778,5.54117,1
1621020840,1.778,1.837,1.778,1.821,6659.90055605,12
1621020900,1.821,1.821,1.746,1.746,183.91924579,5
1621020960,1.799,1.799,1.78,1.78,30.06,4
1621021020,1.819,1.819,1.819,1.819,75,1
1621021080,1.78,1.78,1.749,1.749,4010.8373329,5
1621021140,1.75,1.845,1.749,1.845,2176.43651194,10
1621021200,1.896,1.896,1.852,1.852,20.04000269,2
1621021800,1.834,1.834,1.778,1.778,200.15,10
1621021860,1.778,1.838,1.76,1.76,854.19601543,14
1621021920,1.76,1.76,1.749,1.75,9309.252,11
1621021980,1.75,1.781,1.75,1.781,1536.21184288,5
1621022100,1.783,1.783,1.783,1.783,9.89323552,1
1621022220,1.803,1.812,1.803,1.812,45.40216335,4
1621022280,1.812,1.839,1.812,1.839,160.43539649,9
1621022400,1.839,1.855,1.839,1.855,118.06836,3
1621022640,1.856,1.856,1.856,1.856,9.983974,1
1621022700,1.856,1.856,1.856,1.856,0.026026,1
1621022820,1.87,1.87,1.87,1.87,64.7015417,1
1621022880,1.87,1.87,1.856,1.856,1015.92226015,8
1621022940,1.917,1.985,1.917,1.985,49.97624,2
1621023000,1.967,1.967,1.967,1.967,10.02,1
1621023060,1.947,1.947,1.928,1.928,19.53826625,5
1621023180,1.928,1.928,1.909,1.909,9.95801884,2
1621023300,1.951,2.0,1.947,1.947,4973.65069256,10
1621023420,1.928,1.928,1.909,1.909,10.58383967,2
1621023720,1.931,1.931,1.931,1.931,893.37783532,1
1621023900,1.931,1.931,1.931,1.931,1E+2,1
1621023960,1.931,1.931,1.931,1.931,10.20426,1
1621024260,1.931,1.992,1.931,1.97,1873.97893268,10
1621024320,1.947,1.947,1.947,1.947,10.02000256,1
1621024380,1.969,1.969,1.969,1.969,7.82208571,1
1621024440,1.928,1.928,1.75,1.75,4021.03673544,20
1621024500,1.746,1.746,1.71,1.71,136.38456466,6
1621024560,1.71,1.74,1.702,1.74,32.97045531,3
1621024620,1.723,1.75,1.668,1.7,132.62416554,7
1621024680,1.75,1.75,1.75,1.75,6E+1,1
1621024740,1.748,1.748,1.748,1.748,1.5E+2,1
1621024800,1.748,1.748,1.748,1.748,112.72559,1
1621024860,1.744,1.744,1.744,1.744,40.8747133,1
1621024920,1.744,1.744,1.744,1.744,68.44334862,1
1621024980,1.744,1.744,1.744,1.744,102.65068807,1
1621025040,1.744,1.744,1.744,1.744,981.18457567,1
1621025220,1.743,1.745,1.743,1.745,190.50628504,2
1621025280,1.745,1.745,1.745,1.745,65.69982808,1
1621025400,1.744,1.744,1.744,1.744,6.84759174,1
1621025460,1.744,1.745,1.744,1.745,302.26114211,4
1621025520,1.74,1.74,1.74,1.74,17.15637931,1
1621025580,1.74,1.74,1.74,1.74,76.83632183,1
1621025700,1.74,1.74,1.74,1.74,70.11924677,2
1621025760,1.72,1.72,1.7,1.7,332.10682663,8
1621025820,1.7,1.7,1.7,1.7,17.34117647,1
1621025880,1.7,1.723,1.7,1.723,161.06195482,3
1621025940,1.723,1.723,1.723,1.723,5,1
1621026000,1.723,1.739,1.723,1.739,217.32763839,3
1621026060,1.739,1.739,1.739,1.739,13.73358251,1
1621026120,1.739,1.739,1.739,1.739,112.45155023,2
1621026180,1.739,1.739,1.739,1.739,200.75146635,1
1621026240,1.739,1.739,1.739,1.739,9.23634272,1
1621026300,1.739,1.739,1.739,1.739,178.74186313,3
1621026360,1.739,1.739,1.739,1.739,197.83191487,3
1621026420,1.739,1.74,1.739,1.74,343.50656114,3
1621026480,1.74,1.74,1.74,1.74,68.68195402,1
1621026540,1.74,1.74,1.74,1.74,19.8517816,1
1621026600,1.739,1.739,1.739,1.739,137.42984473,1
1621026720,1.739,1.739,1.739,1.739,547.5787234,2
1621026780,1.739,1.739,1.739,1.739,5.33312248,1
1621027020,1.739,1.739,1.739,1.739,13.05951696,1
1621027140,1.739,1.739,1.739,1.739,13.06112708,1
1621027200,1.739,1.739,1.703,1.703,1022.1877146,2
1621027560,1.739,1.739,1.739,1.739,12.37573317,1
1621027620,1.739,1.739,1.739,1.739,277.11799883,4
1621027740,1.738,1.738,1.738,1.738,113.37418,1
1621027860,1.738,1.738,1.738,1.738,79.01046577,2
1621028040,1.737,1.737,1.737,1.737,25.41748131,1
1621028100,1.737,1.737,1.737,1.737,149.05365151,4
1621028280,1.737,1.737,1.737,1.737,227.00914318,2
1621028580,1.737,1.737,1.737,1.737,73.97190558,2
1621028700,1.737,1.737,1.737,1.737,524.54781842,1
1621028760,1.74,1.74,1.738,1.738,617.72736012,2
1621029060,1.76,1.76,1.76,1.76,10.02993317,1
1621029180,1.76,1.76,1.75,1.75,1557.72011606,3
1621029300,1.749,1.749,1.749,1.749,12.96146369,1
1621029360,1.749,1.749,1.749,1.749,6.39605488,1
1621029420,1.749,1.749,1.72,1.72,226.56864067,2
1621029720,1.728,1.728,1.728,1.728,85.61487268,2
1621029840,1.728,1.728,1.728,1.728,31.08153935,1
1621029960,1.719,1.749,1.719,1.749,515.46751511,3
1621030080,1.739,1.74,1.739,1.74,217.65111921,6
1621030140,1.74,1.74,1.74,1.74,22.02058319,1
1621030260,1.74,1.74,1.687,1.687,167.8969303,7
1621030320,1.702,1.74,1.702,1.74,1.2E+2,3
1621030440,1.74,1.74,1.74,1.74,57.80766152,1
1621030560,1.74,1.74,1.74,1.74,30.05397358,2
1621030620,1.74,1.74,1.74,1.74,10.04611091,1
1621030860,1.739,1.74,1.739,1.74,1128.88937611,5
1621030920,1.74,1.74,1.74,1.74,6.33931034,1
1621031220,1.702,1.702,1.702,1.702,10.02000293,1
1621031280,1.723,1.738,1.723,1.738,20.0300589,2
1621031340,1.738,1.738,1.738,1.738,343.3807825,1
1621031700,1.738,1.739,1.738,1.739,894.76977796,2
1621032000,1.739,1.739,1.739,1.739,205.0950951,2
1621032060,1.739,1.739,1.739,1.739,204.89,1
1621032180,1.739,1.739,1.7,1.7,99.84972615,4
1621032240,1.7,1.7,1.7,1.7,107.48799231,3
1621032300,1.7,1.7,1.7,1.7,49.10405588,1
1621032480,1.692,1.692,1.692,1.692,76.559436,1
1621032540,1.691,1.691,1.69,1.69,4705.79952,5
