1621006500,1.9,1.9,1.9,1.9,366.12107235,7
1621006800,1.89,1.89,1.85,1.85,25.04003505,3
1621007100,1.836,1.836,1.664,1.734,329.69884542,26
1621007400,1.734,1.734,1.734,1.734,25.6060028,2
1621008000,1.751,1.768,1.751,1.768,312,3
1621008300,1.746,1.746,1.635,1.733,5028.063,20
1621008900,1.733,1.792,1.733,1.792,569.55623,6
1621009200,1.788,1.788,1.784,1.784,2.54E+3,2
1621009500,1.762,1.762,1.695,1.747,622.57714854,11
1621010100,1.746,1.746,1.746,1.746,5.64273,1
1621010400,1.723,1.723,1.723,1.723,5E+1,1
1621010700,1.723,1.723,1.723,1.723,107.41796,2
1621011000,1.739,1.739,1.739,1.739,8.6306099,1
1621011300,1.735,1.735,1.734,1.734,408.30364746,2
1621011900,1.739,1.739,1.739,1.739,567.19727,1
1621012200,1.739,1.739,1.739,1.739,16,2
1621013700,1.748,1.748,1.748,1.748,2E+2,1
1621014300,1.749,1.765,1.749,1.765,28.0007,2
1621014600,1.766,1.798,1.766,1.798,307.55624289,6
1621014900,1.762,1.762,1.762,1.762,10.02000283,1
1621015500,1.783,1.79,1.783,1.79,109.90511,3
1621016100,1.789,1.789,1.789,1.789,67.61203011,1
1621016700,1.789,1.789,1.76,1.76,321.84142,8
1621017300,1.778,1.778,1.778,1.778,118.05277698,2
1621017600,1.761,1.778,1.76,1.778,603.18259688,7
1621017900,1.778,1.779,1.778,1.779,2538.1646299,3
1621018200,1.778,1.779,1.778,1.779,541.58006673,18
1621018500,1.778,1.778,1.778,1.778,457.9693294,9
1621018800,1.778,1.778,1.778,1.778,319.62922602,8
1621019100,1.778,1.778,1.778,1.778,434.69546787,4
1621019400,1.746,1.746,1.746,1.746,7469.4164857,8
1621019700,1.778,1.778,1.778,1.778,34.06162,1
1621020000,1.746,1.778,1.729,1.778,7212.66187313,9
1621020300,1.746,1.778,1.746,1.778,1825.9822588,6
1621020600,1.778,1.837,1.778,1.821,6659.90055605,12
1621020900,1.821,1.845,1.746,1.845,6476.25309063,25
1621021200,1.896,1.896,1.852,1.852,20.04000269,2
1621021800,1.834,1.838,1.749,1.781,11899.80985831,40
1621022100,1.783,1.839,1.783,1.839,215.73079536,14
1621022400,1.839,1.856,1.839,1.856,128.052334,4
1621022700,1.856,1.985,1.856,1.985,1130.62606785,12
1621023000,1.967,1.967,1.909,1.909,39.51628509,8
1621023300,1.951,2.0,1.909,1.909,4984.23453223,12
1621023600,1.931,1.931,1.931,1.931,893.37783532,1
1621023900,1.931,1.931,1.931,1.931,110.20426,2
1621024200,1.931,1.992,1.75,1.75,5912.85775639,32
1621024500,1.746,1.75,1.668,1.748,511.97918551,18
1621024800,1.748,1.748,1.744,1.744,1305.87891566,5
1621025100,1.743,1.745,1.743,1.745,256.20611312,3
1621025400,1.744,1.745,1.74,1.74,403.10143499,7
1621025700,1.74,1.74,1.7,1.723,585.62920469,15
1621026000,1.723,1.739,1.723,1.739,553.5005802,8
1621026300,1.739,1.74,1.739,1.74,808.61407476,11
1621026600,1.739,1.739,1.739,1.739,690.34169061,4
1621026900,1.739,1.739,1.739,1.739,26.12064404,2
1621027200,1.739,1.739,1.703,1.703,1022.1877146,2
1621027500,1.739,1.739,1.738,1.738,402.867912,6
1621027800,1.738,1.738,1.737,1.737,104.42794708,3
1621028100,1.737,1.737,1.737,1.737,376.06279469,6
1621028400,1.737,1.737,1.737,1.737,73.97190558,2
1621028700,1.737,1.74,1.737,1.738,1142.27517854,3
1621029000,1.76,1.76,1.75,1.75,1567.75004923,4
1621029300,1.749,1.749,1.72,1.72,245.92615924,4
1621029600,1.728,1.728,1.728,1.728,116.69641203,3
1621029900,1.719,1.749,1.719,1.74,755.13921751,10
1621030200,1.74,1.74,1.687,1.74,345.70459182,11
1621030500,1.74,1.74,1.74,1.74,40.10008449,3
1621030800,1.739,1.74,1.739,1.74,1135.22868645,6
1621031100,1.702,1.738,1.702,1.738,373.43084433,4
1621031700,1.738,1.739,1.738,1.739,894.76977796,2
1621032000,1.739,1.739,1.7,1.7,617.32281356,10
1621032300,1.7,1.7,1.69,1.69,4831.46301188,7
1621032600,1.723,1.739,1.684,1.684,1601.27568094,10
1621032900,1.705,1.739,1.702,1.702,66.96230293,4
1621033200,1.723,1.723,1.723,1.723,10.01,1
1621033500,1.739,1.739,1.739,1.739,394.76463992,8
1621033800,1.704,1.8,1.704,1.705,801.27350455,6
1621034100,1.727,1.75,1.705,1.705,939.8369771,9
1621034400,1.74,1.75,1.74,1.75,122.36421956,4
1621035300,1.749,1.75,1.749,1.75,834.82081308,11
1621035600,1.75,1.75,1.75,1.75,217.24257965,4
1621035900,1.75,1.8,1.75,1.753,865.71989091,8
1621036200,1.753,1.753,1.736,1.736,8.11508514,2
1621036500,1.774,1.774,1.76,1.76,86.72116667,3
1621037100,1.76,1.76,1.759,1.759,235.25920262,5
1621037400,1.759,1.76,1.759,1.76,66.05809502,2
1621037700,1.76,1.76,1.76,1.76,115.85129561,5
1621038300,1.736,1.736,1.685,1.685,44.15060903,8
1621038900,1.685,1.685,1.685,1.685,338.49565282,1
1621039200,1.681,1.681,1.681,1.681,8.29501453,1
1621039500,1.668,1.668,1.668,1.668,2894.58242677,2
1621039800,1.665,1.665,1.652,1.652,31.3618718,5
1621040400,1.653,1.653,1.65,1.65,3014.1599092,4
1621041000,1.671,1.675,1.671,1.675,21.98298841,3
1621041300,1.692,1.692,1.692,1.692,10.01,1
1621041600,1.705,1.709,1.705,1.709,39.176,2
1621041900,1.708,1.708,1.708,1.708,1464.95388579,1
1621042500,1.714,1.714,1.714,1.714,146.37002341,1
1621043100,1.714,1.714,1.714,1.714,145.68764568,1
1621043400,1.724,1.724,1.724,1.724,8.57211,1
1621043700,1.714,1.714,1.71,1.712,210.313769,3
1621044000,1.7,1.7,1.697,1.697,100.064856,2
1621044300,1.704,1.725,1.704,1.725,196.87801,3
1621044600,1.712,1.712,1.712,1.712,5.194496,1
1621044900,1.719,1.719,1.719,1.719,41.84735971,1
1621045200,1.711,1.711,1.711,1.711,140.91028,1
1621045800,1.698,1.698,1.698,1.698,44.11139,1
1621046700,1.707,1.707,1.707,1.707,1E+3,1
1621047000,1.707,1.707,1.707,1.707,11.55007,1
1621047300,1.699,1.699,1.699,1.699,624.75620954,1
1621047600,1.685,1.685,1.685,1.685,8.29501453,1
1621048200,1.683,1.683,1.683,1.683,10.0200505,1
1621048500,1.666,1.666,1.666,1.666,10.020015,1
1621049400,1.679,1.679,1.679,1.679,229.87527,1
1621053900,1.685,1.685,1.685,1.685,86,1
1621054500,1.653,1.659,1.653,1.655,3970.77378288,3
1621056000,1.667,1.667,1.655,1.655,1358.30970066,7
1621056300,1.659,1.659,1.656,1.656,28.38112432,3
1621056600,1.651,1.651,1.649,1.649,105.13505705,3
1621056900,1.649,1.649,1.649,1.649,32.481046,1
1621057200,1.651,1.656,1.651,1.654,544.903298,4
1621057500,1.654,1.654,1.654,1.654,5.460223,1
1621057800,1.669,1.669,1.669,1.669,306.95941,2
1621058100,1.67,1.67,1.67,1.67,10.01,1
1621058700,1.671,1.671,1.65,1.65,1709.95613946,4
1621059000,1.668,1.669,1.661,1.669,363.59534,4
1621059300,1.65,1.654,1.649,1.654,218.36691649,3
1621060200,1.67,1.673,1.67,1.673,58.93671,2
1621060500,1.656,1.656,1.654,1.654,2762.10597163,3
1621060800,1.651,1.651,1.65,1.65,913.58439376,3
1621061100,1.634,1.634,1.627,1.627,201.08500506,3
1621061400,1.635,1.635,1.635,1.635,300.92293,1
1621061700,1.629,1.634,1.629,1.634,117.86003977,2
1621062000,1.645,1.645,1.636,1.636,23.22538215,2
1621062300,1.653,1.653,1.632,1.636,1195.03216726,5
1621062600,1.635,1.635,1.625,1.625,675.51048519,2
1621062900,1.622,1.622,1.618,1.618,117.49207666,3
1621063200,1.622,1.625,1.622,1.625,115.86863625,2
1621063500,1.637,1.637,1.637,1.637,182.31728772,1
1621064400,1.637,1.637,1.637,1.637,4.16477,1
1621064700,1.637,1.637,1.637,1.637,60.18458,1
1621065000,1.621,1.621,1.62,1.62,1636.05512711,4
1621065900,1.614,1.614,1.606,1.606,479.51527789,5
1621066200,1.608,1.622,1.608,1.622,614.40223945,2
1621067100,1.626,1.627,1.626,1.627,3030.82040282,3
1621067400,1.627,1.627,1.627,1.627,8.10219,1
1621067700,1.626,1.626,1.62,1.62,79.94278412,2
1621068300,1.62,1.62,1.6,1.605,3247.37641302,8
1621068600,1.613,1.619,1.613,1.619,161.3605839,2
1621068900,1.617,1.62,1.611,1.617,389.57907802,4
1621069200,1.618,1.633,1.618,1.624,508.24211721,5
1621069500,1.632,1.638,1.632,1.635,3348.30526526,5
1621070100,1.627,1.627,1.62,1.62,68.37847007,3
1621070400,1.612,1.612,1.612,1.612,42.88988833,1
1621070700,1.602,1.602,1.602,1.602,10.02000312,2
1621071300,1.609,1.613,1.609,1.613,764.1398384,2
1621071600,1.616,1.621,1.616,1.621,27.08498,2
1621072800,1.609,1.609,1.605,1.605,230.03997968,3
1621073100,1.625,1.625,1.625,1.625,4.75181,1
1621073700,1.596,1.596,1.586,1.586,10059.72371544,9
1621074000,1.586,1.588,1.582,1.588,368.50741585,8
1621074600,1.579,1.579,1.575,1.575,6100.06890436,5
1621075500,1.585,1.585,1.585,1.585,382.4542447,2
